"School Code","Cluster","NBH_NAMES","SchoolName","StreetAddr","ZIP_code","MAR_cluster","School  Name","Neighborhood Cluster","Address","GSF","Capacity","Enrollment SY11-12","Utilization","Lat","Long","School ID","1112Math Tested","1112Math BelowBasic","1112Math Basic","1112Math Proficient","1112Math Advanced","1112Reading Tested","1112Reading BelowBasic","1112Reading Basic","1112Reading Proficient","1112Reading Advanced","2011 Adjusted Cohort Grad Rate","OSSE Code","Name","Total Enrolled 2011","PK3","PK4","KG","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","10.0","11.0","12.0","AO","UN","ELL","Level 1","Level 2","Level 3","Level 4","Ward","Name","Total Enrolled 2012","PK3","PK4","KG","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","10.0","11.0","12.0","AO","UN","ELL","Level 1","Level 2","Level 3","Level 4","Name of School","PCS or DCPS","Bubdgt Org 4","Year","School No","DC Funding Allocation","Federal Revenue","INTRADISTRICT FUNDS","SPECIAL PURPOSE REVENUE FUNDS","Total Government Revenue","Donations","Fees and Other","Other Revenue","Total Revenue","School Code","School Name","Grade","Subgroup","MValid Tests (n)","MBelow Basic (n)","MBasic (n)","MProficient (n)","MAdvanced (n)","MPercent Proficient (% Proficient & Advanced)","MWeighted","RValid Tests (n)","RBelow Basic (n)","RBasic (n)","RProficient (n)","RAdvanced (n)","RPercent Proficient (% Proficient & Advanced)","RWeighted"
"252.0","Cluster 4","Georgetown, Burleith/Hillandale","Hyde-Addison Elementary School","3219 O St NW Washington, DC","20007.0","Cluster 4","Hyde-Addison Elementary School","4.0","3219 O St., NW, Washington, DC 20007","41329.0","292.0","308.0","1.05479452055","38.907842","-77.064344","252.0","101.0","0.029702970297","0.158415841584","0.574257425743","0.237623762376","101.0","0.039603960396","0.128712871287","0.643564356436","0.188118811881","","252.0","HYDE ADDISON","308.0","","21.0","66.0","67.0","46.0","44.0","42.0","22.0","","","","","","","","","","29.0","18.0","3.0","","6.0","2.0","Hyde Addison ES","332.0","","20.0","48.0","69.0","71.0","47.0","45.0","32.0","","","","","","","","","","29.0","24.0","1.0","","4.0","HYDE ELEMENTARY                                   ","DCPS","5490.0","2013.0","252.0","2431367.42","369662.78","114436.92","","2915467.12","","","","","0252","HYDE ADDISON ES","All Grades","All Students","116.0","4.0","19.0","53.0","40.0","0.801724137931","3.11206896552","116.0","2.0","24.0","72.0","18.0","0.775862068966","2.91379310345"
"254.0","Cluster 11","Friendship Heights, American University Park, Tenleytown","Janney Elementary School","4130 Albemarle St NW Washington, DC","20016.0","Cluster 11","Janney Elementary School","11.0","4130 Albermarle St., NW, Washington, DC 20016","84400.0","570.0","548.0","0.961403508772","38.947902","-77.080493","254.0","221.0","0.00452488687783","0.10407239819","0.425339366516","0.466063348416","221.0","0.0","0.0678733031674","0.484162895928","0.447963800905","","254.0","JANNEY","548.0","","56.0","92.0","88.0","88.0","71.0","81.0","72.0","","","","","","","","","","25.0","23.0","1.0","1.0","5.0","3.0","Janney ES","599.0","","58.0","104.0","95.0","97.0","89.0","76.0","80.0","","","","","","","","","","21.0","29.0","","2.0","2.0","JANNEY ELEMENTARY                                 ","DCPS","5500.0","2013.0","254.0","4471340.77","239925.09","149288.1","","4860553.96","","","","","0254","JANNEY ES","All Grades","All Students","242.0","0.0","18.0","61.0","163.0","0.925619834711","3.59917355372","241.0","2.0","12.0","118.0","109.0","0.941908713693","3.38589211618"
"256.0","Cluster 29","Eastland Gardens, Kenilworth","Kenilworth Elementary School","1300 44th St NE Washington, DC","20019.0","Cluster 29","Kenilworth Elementary School","29.0","1300 44th St., NE, Washington, DC 20019","57100.0","402.0","178.0","0.442786069652","38.907354","-76.940268","256.0","76.0","0.315789473684","0.421052631579","0.223684210526","0.0394736842105","76.0","0.236842105263","0.552631578947","0.210526315789","0.0","","256.0","KENILWORTH","178.0","16.0","20.0","23.0","18.0","23.0","20.0","28.0","30.0","","","","","","","","","","","10.0","7.0","","","7.0","Kenilworth ES","147.0","16.0","20.0","18.0","18.0","16.0","17.0","19.0","23.0","","","","","","","","","","","9.0","7.0","","1.0","KENILWORTH ELEMENTARY                             ","DCPS","5510.0","2013.0","256.0","1291803.55","333291.72","89674.12","","1714769.39","","","","","0256","KENILWORTH ES","All Grades","All Students","58.0","16.0","26.0","11.0","5.0","0.275862068966","2.08620689655","58.0","19.0","22.0","15.0","2.0","0.293103448276","2.0"
"257.0","Cluster 28","Historic Anacostia","Ketcham Elementary School","1919 15th St SE Washington, DC","20020.0","Cluster 28","Ketcham Elementary School","28.0","1919 15th St., SE, Washington, DC 20020","88300.0","465.0","256.0","0.550537634409","38.866216","-76.98326","257.0","88.0","0.295454545455","0.431818181818","0.25","0.0227272727273","88.0","0.284090909091","0.477272727273","0.227272727273","0.0113636363636","","257.0","KETCHAM","256.0","30.0","36.0","39.0","25.0","32.0","36.0","28.0","30.0","","","","","","","","","","","11.0","13.0","2.0","","8.0","Ketcham ES","260.0","31.0","40.0","47.0","32.0","20.0","40.0","29.0","21.0","","","","","","","","","","","14.0","11.0","2.0","","KETCHAM ELEMENTARY                                ","DCPS","5520.0","2013.0","257.0","1913780.05","294220.14","138550.01","","2346550.2","","","","","0257","KETCHAM ES","All Grades","All Students","80.0","19.0","31.0","22.0","8.0","0.375","2.2375","80.0","16.0","40.0","21.0","3.0","0.3","2.1375"
"258.0","Cluster 15","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","Hearst Elementary School","3950 37th St NW Washington, DC","20008.0","Cluster 15","Hearst Elementary School","15.0","3950 37th St., NW, Washington, DC 20008","17400.0","180.0","257.0","1.42777777778","38.940767","-77.072427","258.0","98.0","0.0612244897959","0.336734693878","0.408163265306","0.19387755102","98.0","0.0510204081633","0.316326530612","0.530612244898","0.102040816327","","258.0","HEARST","257.0","2.0","39.0","40.0","36.0","37.0","46.0","32.0","25.0","","","","","","","","","","13.0","12.0","2.0","","11.0","3.0","Hearst ES","273.0","1.0","44.0","41.0","48.0","35.0","36.0","39.0","29.0","","","","","","","","","","11.0","12.0","6.0","","8.0","HEARST ELEMENTARY                                 ","DCPS","5450.0","2013.0","258.0","2745861.67","363703.59","6700.0","","3116265.26","","","","","0258","HEARST ES","All Grades","All Students","103.0","3.0","31.0","42.0","27.0","0.669902912621","2.90291262136","103.0","3.0","27.0","56.0","17.0","0.708737864078","2.84466019417"
"259.0","Cluster 32","River Terrace, Benning, Greenway, Dupont Park","Kimball Elementary School","3375 Minnesota Ave SE Washington, DC","20019.0","Cluster 32","Kimball Elementary School","32.0","3375 Minnesota Ave., SE, Washington, DC ","83400.0","398.0","313.0","0.786432160804","38.883168","-76.957808","259.0","132.0","0.189393939394","0.515151515152","0.25","0.0454545454545","132.0","0.159090909091","0.568181818182","0.265151515152","0.00757575757576","","259.0","KIMBALL","313.0","15.0","19.0","35.0","59.0","45.0","46.0","40.0","54.0","","","","","","","","","","","13.0","6.0","8.0","5.0","7.0","Kimball ES","289.0","15.0","20.0","43.0","38.0","51.0","46.0","44.0","32.0","","","","","","","","","","","16.0","8.0","6.0","","KIMBALL ELEMENTARY                                ","DCPS","5540.0","2013.0","259.0","2424885.41","373082.23","168670.3","","2966637.94","","","","","0259","KIMBALL ES","All Grades","All Students","117.0","30.0","53.0","31.0","3.0","0.290598290598","2.05982905983","117.0","13.0","64.0","39.0","1.0","0.34188034188","2.23931623932"
"261.0","Cluster 10","Hawthorne, Barnaby Woods, Chevy Chase","Lafayette Elementary School","5701 Broad Branch Rd NW Washington, DC","20015.0","Cluster 10","Lafayette Elementary School","10.0","5701 Broad Branch Rd., NW, Washington, DC 20015","113600.0","516.0","707.0","1.37015503876","38.965914","-77.068433","261.0","294.0","0.00680272108844","0.0850340136054","0.520408163265","0.387755102041","294.0","0.0170068027211","0.0816326530612","0.602040816327","0.299319727891","","261.0","LAFAYETTE","707.0","","79.0","114.0","111.0","101.0","100.0","99.0","103.0","","","","","","","","","","19.0","34.0","11.0","1.0","3.0","4.0","Lafayette ES","689.0","","76.0","93.0","106.0","113.0","107.0","98.0","96.0","","","","","","","","","","15.0","20.0","14.0","2.0","2.0","LAFAYETTE ELEMENTARY                              ","DCPS","5560.0","2013.0","261.0","5485752.29","377272.15","17550.0","","5880574.44","","","","","0261","LAFAYETTE ES","All Grades","All Students","294.0","3.0","20.0","115.0","156.0","0.921768707483","3.44217687075","294.0","5.0","24.0","186.0","79.0","0.901360544218","3.15306122449"
"262.0","Cluster 22","Brookland, Brentwood, Langdon","Langdon Education Campus","1900 Evarts St NE Washington, DC","20018.0","Cluster 22","Langdon Education Campus","22.0","1900 Evarts St., NE, Washington, DC 20018","101400.0","500.0","404.0","0.808","38.924508","-76.977558","262.0","204.0","0.0882352941176","0.357843137255","0.446078431373","0.107843137255","204.0","0.0833333333333","0.343137254902","0.5","0.0735294117647","","262.0","LANGDON","404.0","32.0","41.0","40.0","43.0","31.0","44.0","42.0","41.0","34.0","33.0","23.0","","","","","","","7.0","7.0","21.0","5.0","3.0","5.0","Langdon EC","350.0","28.0","29.0","41.0","43.0","37.0","26.0","38.0","30.0","25.0","27.0","26.0","","","","","","","17.0","14.0","22.0","3.0","1.0","LANGDON ELEMENTARY                                ","DCPS","5570.0","2013.0","262.0","3243405.25","429077.8","169361.35","","3841844.4","","","","","0262","LANGDON EC","All Grades","All Students","163.0","24.0","69.0","58.0","12.0","0.429447852761","2.35582822086","163.0","18.0","58.0","81.0","6.0","0.533742331288","2.46012269939"
"264.0","Cluster 19","Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill","LaSalle-Backus Education Campus","501 Riggs Rd NE Washington, DC","20011.0","Cluster 19","LaSalle-Backus Education Campus","19.0","501 Riggs Rd., NE, Washington, DC 20011","63000.0","400.0","290.0","0.725","38.96109","-76.998706","264.0","136.0","0.411764705882","0.411764705882","0.169117647059","0.00735294117647","136.0","0.301470588235","0.5","0.198529411765","0.0","","264.0","LASALLE BACKUS","290.0","23.0","30.0","33.0","27.0","28.0","20.0","23.0","36.0","25.0","22.0","23.0","","","","","","","39.0","20.0","19.0","3.0","16.0","4.0","LaSalle Backus EC","288.0","22.0","28.0","34.0","37.0","25.0","25.0","22.0","24.0","34.0","17.0","20.0","","","","","","","64.0","23.0","13.0","1.0","13.0","LASALLE ELEMENTARY                                ","DCPS","5580.0","2013.0","264.0","2682561.14","272325.17","162407.44","","3117293.75","","","","","0264","LASALLE BACKUS EC","All Grades","All Students","136.0","34.0","60.0","38.0","4.0","0.308823529412","2.08823529412","136.0","33.0","56.0","44.0","3.0","0.345588235294","2.125"
"265.0","Cluster 19","Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill","Mamie D. Lee Elementary School","100 Gallatin St NE Washington, DC","20011.0","Cluster 19","Mamie D. Lee School","19.0","100 Gallatin St., NE, Washington, DC 20011","45800.0","300.0","109.0","0.363333333333","38.952391","-77.00813","265.0","23.0","0.0","0.0","0.0434782608696","0.95652173913","23.0","0.0","0.0","0.0","1.0","","265.0","MAMIE D LEE","90.0","","","","","","","","","","","","","","","","","90.0","7.0","1.0","","","88.0","5.0","Mamie D Lee School","96.0","","","","","","","","","","","","","","","","","96.0","6.0","","","7.0","87.0","MAMIE D LEE                                       ","DCPS","7360.0","2013.0","265.0","2343090.37","154922.8","39411.75","","2537424.92","","","","","0265","MAMIE D LEE SCHOOL","All Grades","All Students","n<25"," - "," - "," - "," - "," - ","15","n<25"," - "," - "," - "," - "," - ","15"
"266.0","Cluster 39","Congress Heights, Bellevue, Washington Highlands","Leckie Elementary School","4201 Martin Luther King Ave SW Washington, DC","20032.0","Cluster 39","Leckie Elementary School","39.0","4201 M. L. King Jr. Ave., SW, Washington, DC 20032","65000.0","400.0","361.0","0.9025","38.828556","-77.012587","266.0","97.0","0.0927835051546","0.525773195876","0.329896907216","0.0515463917526","97.0","0.144329896907","0.474226804124","0.381443298969","0.0","","266.0","LECKIE","361.0","42.0","38.0","71.0","53.0","38.0","44.0","36.0","39.0","","","","","","","","","","3.0","20.0","11.0","4.0","","8.0","Leckie ES","344.0","45.0","51.0","54.0","53.0","47.0","43.0","26.0","25.0","","","","","","","","","","2.0","24.0","4.0","4.0","1.0","LECKIE ELEMENTARY                                 ","DCPS","5590.0","2013.0","266.0","3411894.06","209126.52","147019.24","","3768039.82","","","","","0266","LECKIE ES","All Grades","All Students","84.0","5.0","29.0","42.0","8.0","0.595238095238","2.63095238095","84.0","3.0","42.0","39.0","0.0","0.464285714286","2.42857142857"
"271.0","Cluster 25","Union Station, Stanton Park, Kingman Park","Ludlow-Taylor Elementary School","659 G St NE Washington, DC","20002.0","Cluster 25","Ludlow-Taylor Elementary School","25.0","659 G St., NE, Washington, DC 20002","66900.0","412.0","258.0","0.626213592233","38.898898","-76.997113","271.0","77.0","0.142857142857","0.25974025974","0.363636363636","0.233766233766","77.0","0.116883116883","0.272727272727","0.415584415584","0.194805194805","","271.0","LUDLOW TAYLOR","258.0","46.0","54.0","36.0","22.0","20.0","25.0","28.0","27.0","","","","","","","","","","7.0","13.0","3.0","2.0","29.0","6.0","Ludlow Taylor ES","263.0","46.0","55.0","37.0","42.0","20.0","20.0","20.0","23.0","","","","","","","","","","6.0","13.0","1.0","","31.0","LUDLOW-TAYLOR ELEMENTARY                          ","DCPS","5600.0","2013.0","271.0","3051775.03","","100642.75","","3152417.78","","","","","0271","LUDLOW TAYLOR ES","All Grades","All Students","59.0","5.0","16.0","19.0","19.0","0.64406779661","2.8813559322","59.0","5.0","13.0","26.0","15.0","0.694915254237","2.86440677966"
"272.0","Cluster 13","Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir","Key Elementary School","5001 Dana  Place NW Washington, DC","20016.0","Cluster 13","Key Elementary School","13.0","5001 Dana Pl., NW, Washington, DC 20016","50000.0","320.0","386.0","1.20625","38.926285","-77.099933","272.0","143.0","0.0","0.0769230769231","0.475524475524","0.447552447552","143.0","0.00699300699301","0.0839160839161","0.608391608392","0.300699300699","","272.0","KEY","386.0","","36.0","59.0","80.0","63.0","66.0","50.0","32.0","","","","","","","","","","28.0","18.0","5.0","","","3.0","Key ES","375.0","","40.0","58.0","57.0","76.0","60.0","55.0","29.0","","","","","","","","","","37.0","19.0","4.0","1.0","","KEY ELEMENTARY                                    ","DCPS","5530.0","2013.0","272.0","2918291.12","282308.71","9725.0","","3210324.83","","","","","0272","KEY ES","All Grades","All Students","141.0","1.0","14.0","46.0","80.0","0.893617021277","3.45390070922","141.0","2.0","10.0","73.0","56.0","0.914893617021","3.29787234043"
"273.0","Cluster 13","Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir","Mann Elementary School","4430 Newark St NW Washington, DC","20016.0","Cluster 13","Mann Elementary School","13.0","4430 Newark St., NW, Washington, DC 20016","21903.0","270.0","290.0","1.07407407407","38.934549","-77.087197","273.0","124.0","0.00806451612903","0.161290322581","0.540322580645","0.290322580645","124.0","0.0","0.129032258065","0.653225806452","0.217741935484","","273.0","MANN","290.0","","20.0","46.0","52.0","44.0","46.0","47.0","35.0","","","","","","","","","","26.0","9.0","3.0","","","3.0","Mann ES","286.0","","39.0","52.0","46.0","49.0","40.0","36.0","24.0","","","","","","","","","","29.0","4.0","4.0","","2.0","MANN ELEMENTARY                                   ","DCPS","5620.0","2013.0","273.0","2183996.17","352164.68","9375.0","","2545535.85","","","","","0273","MANN ES","All Grades","All Students","96.0","0.0","10.0","44.0","42.0","0.895833333333","3.33333333333","95.0","1.0","7.0","59.0","28.0","0.915789473684","3.2"
"274.0","Cluster 25","Union Station, Stanton Park, Kingman Park","Maury Elementary School","1250 Constitution Ave NE Washington, DC","20002.0","Cluster 25","Maury Elementary School","25.0","1250 Constitution Ave., NE, Washington, DC 20002","46800.0","325.0","292.0","0.898461538462","38.89201","-76.988943","274.0","56.0","0.160714285714","0.392857142857","0.339285714286","0.107142857143","56.0","0.178571428571","0.446428571429","0.321428571429","0.0535714285714","","274.0","MAURY","292.0","36.0","52.0","44.0","58.0","42.0","21.0","21.0","18.0","","","","","","","","","","8.0","14.0","6.0","","1.0","6.0","Maury ES","317.0","38.0","49.0","52.0","38.0","57.0","42.0","20.0","21.0","","","","","","","","","","3.0","14.0","4.0","","","MAURY ELEMENTARY                                  ","DCPS","5640.0","2013.0","274.0","2681932.52","232726.92","79085.33","","2993744.77","","","","","0274","MAURY ES","All Grades","All Students","83.0","6.0","24.0","35.0","18.0","0.638554216867","2.78313253012","83.0","7.0","21.0","47.0","8.0","0.66265060241","2.67469879518"
"280.0","Cluster 25","Union Station, Stanton Park, Kingman Park","Miner Elementary School","601 15th St NE Washington, DC","20002.0","Cluster 25","Miner Elementary School","25.0","601 15th St., NE, Washington, DC, 20002","76900.0","550.0","469.0","0.852727272727","38.897805","-76.983622","280.0","145.0","0.186206896552","0.448275862069","0.351724137931","0.0137931034483","145.0","0.234482758621","0.413793103448","0.331034482759","0.0206896551724","","280.0","MINER","469.0","50.0","62.0","66.0","79.0","61.0","52.0","54.0","45.0","","","","","","","","","","7.0","23.0","27.0","3.0","16.0","6.0","Miner ES","475.0","39.0","73.0","69.0","66.0","60.0","58.0","50.0","60.0","","","","","","","","","","3.0","20.0","30.0","2.0","12.0","MINER ELEMENTARY                                  ","DCPS","5690.0","2013.0","280.0","4161733.9","287706.78","246403.49","","4695844.17","","","","","0280","MINER ES","All Grades","All Students","159.0","51.0","71.0","30.0","7.0","0.232704402516","1.95597484277","159.0","46.0","72.0","39.0","2.0","0.25786163522","1.98113207547"
"284.0","Cluster 1","Kalorama Heights, Adams Morgan, Lanier Heights","Marie Reed Elementary School","2200 Champlain St., NW, Washington, DC","20009.0","Cluster 1","Marie Reed Elementary School","1.0","2200 Champlain St., NW, Washington, DC 20009","162700.0","470.0","357.0","0.759574468085","38.919902","-77.040757","284.0","119.0","0.151260504202","0.268907563025","0.361344537815","0.218487394958","119.0","0.126050420168","0.378151260504","0.46218487395","0.0336134453782","","284.0","REED","357.0","41.0","44.0","57.0","56.0","35.0","36.0","53.0","35.0","","","","","","","","","","188.0","32.0","8.0","","","1.0","Marie Reed ES","362.0","40.0","46.0","50.0","58.0","56.0","30.0","37.0","45.0","","","","","","","","","","210.0","34.0","5.0","","","MARIE REED ELEMENTARY                             ","DCPS","5860.0","2013.0","284.0","3439317.95","613432.2","180461.28","","4233211.43","","","","","0284","MARIE REED ES","All Grades","All Students","108.0","6.0","34.0","44.0","24.0","0.62962962963","2.7962962963","107.0","7.0","43.0","54.0","3.0","0.532710280374","2.4953271028"
"285.0","Cluster 37","Sheridan, Barry Farm, Buena Vista","Moten Elementary School @ Wilkinson","2330 Pomeroy Rd SE Washington, DC","20020.0","Cluster 37","Moten Elementary School","37.0","2330 Pomeroy Rd., SE, Washington, DC 20020","99700.0","480.0","315.0","0.65625","38.857049","-76.985528","285.0","115.0","0.373913043478","0.417391304348","0.208695652174","0.0","115.0","0.35652173913","0.452173913043","0.191304347826","0.0","","285.0","MOTEN AT WILKINSON","315.0","28.0","34.0","42.0","43.0","49.0","43.0","42.0","34.0","","","","","","","","","","2.0","18.0","14.0","1.0","1.0","8.0","Moten ES","335.0","29.0","35.0","48.0","45.0","45.0","48.0","46.0","39.0","","","","","","","","","","1.0","17.0","13.0","1.0","2.0","MOTEN ELEMENTARY                                  ","DCPS","5710.0","2013.0","285.0","2373486.5","196957.65","202122.87","","2772567.02","","","","","0285","MOTEN ES","All Grades","All Students","125.0","51.0","58.0","16.0","0.0","0.128","1.72","124.0","47.0","59.0","18.0","0.0","0.145161290323","1.76612903226"
"287.0","Cluster 12","North Cleveland Park, Forest Hills, Van Ness","Murch Elementary School","4810 36th St NW Washington, DC","20008.0","Cluster 12","Murch Elementary School","12.0","4810 36th St., NW, Washington, DC 20008","47700.0","488.0","556.0","1.1393442623","38.952307","-77.069829","287.0","219.0","0.0228310502283","0.164383561644","0.424657534247","0.388127853881","220.0","0.0272727272727","0.118181818182","0.586363636364","0.268181818182","","287.0","MURCH","556.0","","60.0","86.0","97.0","87.0","82.0","70.0","74.0","","","","","","","","","","34.0","21.0","4.0","","9.0","3.0","Murch ES","572.0","","60.0","92.0","86.0","93.0","93.0","88.0","60.0","","","","","","","","","","49.0","21.0","1.0","1.0","12.0","MURCH ELEMENTARY                                  ","DCPS","5720.0","2013.0","287.0","4605261.96","65759.39","111113.96","","4782135.31","","","","","0287","MURCH ES","All Grades","All Students","235.0","13.0","35.0","84.0","103.0","0.795744680851","3.17872340426","226.0","12.0","29.0","119.0","66.0","0.818584070796","3.05752212389"
"288.0","Cluster 33","Capitol View, Marshall Heights, Benning Heights","Nalle Elementary School","219 50th St SE Washington, DC","20019.0","Cluster 33","Nalle Elementary School","33.0","219 50th St., SE, Washington, DC 20019","83900.0","400.0","327.0","0.8175","38.886397","-76.93041","288.0","96.0","0.302083333333","0.40625","0.239583333333","0.0520833333333","96.0","0.1875","0.583333333333","0.208333333333","0.0208333333333","","288.0","NALLE","327.0","44.0","58.0","44.0","44.0","37.0","36.0","25.0","39.0","","","","","","","","","","7.0","6.0","7.0","","","7.0","Nalle ES","335.0","36.0","50.0","62.0","37.0","36.0","40.0","43.0","31.0","","","","","","","","","","6.0","13.0","5.0","3.0","","NALLE ELEMENTARY                                  ","DCPS","5730.0","2013.0","288.0","2482705.85","290680.51","293776.66","","3067163.02","","","","","0288","NALLE ES","All Grades","All Students","110.0","12.0","36.0","44.0","18.0","0.563636363636","2.61818181818","110.0","20.0","47.0","42.0","1.0","0.390909090909","2.21818181818"
"290.0","Cluster 22","Brookland, Brentwood, Langdon","Noyes Education Campus","2725 10th St NE Washington, DC","20018.0","Cluster 22","Noyes Education Campus","22.0","2725 10th St., NE, Washington, DC 20018","59400.0","360.0","352.0","0.977777777778","38.924395","-76.992416","290.0","196.0","0.219387755102","0.448979591837","0.30612244898","0.0255102040816","196.0","0.173469387755","0.510204081633","0.301020408163","0.015306122449","","290.0","NOYES","352.0","15.0","28.0","30.0","35.0","30.0","35.0","36.0","30.0","37.0","30.0","46.0","","","","","","","13.0","18.0","19.0","1.0","11.0","5.0","Noyes EC","282.0","18.0","25.0","24.0","31.0","28.0","20.0","31.0","30.0","23.0","23.0","29.0","","","","","","","10.0","12.0","13.0","2.0","7.0","NOYES ELEMENTARY                                  ","DCPS","5740.0","2013.0","290.0","3161915.16","","216073.27","","3377988.43","","","","","0290","NOYES EC","All Grades","All Students","151.0","37.0","69.0","35.0","10.0","0.298013245033","2.11920529801","151.0","22.0","84.0","38.0","7.0","0.298013245033","2.19867549669"
"291.0","Cluster 34","Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont","Orr Elementary School","2200 Minnesota Ave SE Washington, DC","20020.0","Cluster 34","Orr Elementary School","34.0","2200 Minnesota Ave., SE, Washington, DC 20020","75900.0","337.0","308.0","0.913946587537","38.871451","-76.974755","291.0","98.0","0.377551020408","0.418367346939","0.183673469388","0.0204081632653","98.0","0.316326530612","0.397959183673","0.265306122449","0.0204081632653","","291.0","ORR","308.0","45.0","39.0","47.0","38.0","36.0","40.0","35.0","28.0","","","","","","","","","","","27.0","12.0","1.0","1.0","8.0","Orr ES","346.0","43.0","60.0","58.0","41.0","41.0","31.0","36.0","36.0","","","","","","","","","","","35.0","14.0","","1.0","ORR ELEMENTARY                                    ","DCPS","5750.0","2013.0","291.0","3182710.77","","149956.2","","3332666.97","","","","","0291","ORR ES","All Grades","All Students","96.0","22.0","46.0","24.0","4.0","0.291666666667","2.10416666667","96.0","18.0","47.0","30.0","1.0","0.322916666667","2.14583333333"
"292.0","Cluster 15","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","Oyster-Adams Bilingual School - Oyster Campus","2801 Calvert St NW Washington, DC","20008.0","Cluster 15","Oyster-Adams Bilingual School (Oyster) (Lower)","15.0","2801 Calvert St., NW, Washington, DC 20008","59400.0","350.0","355.0","1.01428571429","38.923244","-77.057001","292.0","398.0","0.0100502512563","0.168341708543","0.497487437186","0.324120603015","398.0","0.0201005025126","0.145728643216","0.572864321608","0.261306532663","","292.0","OYSTER ADAMS LOWER","355.0","4.0","40.0","72.0","78.0","75.0","86.0","","","","","","","","","","","","81.0","21.0","5.0","2.0","11.0","3.0","Oyster Adams Bilingual School","668.0","6.0","40.0","73.0","73.0","74.0","68.0","85.0","62.0","65.0","72.0","50.0","","","","","","","104.0","53.0","12.0","","14.0","OYSTER ELEMENTARY                                 ","DCPS","5760.0","2013.0","292.0","6735964.49","607550.4","116688.96","","7460203.85","","","","","0292","OYSTER ADAMS BILINGUAL SCHOOL (OYSTER)","All Grades","All Students","401.0","10.0","54.0","195.0","142.0","0.840399002494","3.16957605985","400.0","8.0","65.0","217.0","110.0","0.8175","3.0725"
"292.0","Cluster 1","Kalorama Heights, Adams Morgan, Lanier Heights","Oyster-Adams Bilingual School - Adams Campus","2020 19th St NW Washington, DC","20008.0","Cluster 1","Oyster-Adams Bilingual School (Adams) (Upper)","1.0","2020 19th St., NW, Washington, DC 20008 ","47984.0","324.0","321.0","0.990740740741","38.917219","-77.044013","","","","","","","","","","","","","","OYSTER ADAMS UPPER","321.0","","","","","","","72.0","68.0","74.0","50.0","57.0","","","","","","","29.0","25.0","1.0","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","DCPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"294.0","Cluster 39","Congress Heights, Bellevue, Washington Highlands","Patterson Elementary School","4399 South Capitol Terr. SW Washington, DC","20032.0","Cluster 39","Patterson Elementary School","39.0","4399 South Capitol Terrace, SW, Washington, DC 20032","78300.0","370.0","320.0","0.864864864865","38.826143","-77.008707","294.0","103.0","0.31067961165","0.504854368932","0.106796116505","0.0776699029126","103.0","0.320388349515","0.398058252427","0.233009708738","0.0485436893204","","294.0","PATTERSON","320.0","27.0","46.0","55.0","42.0","44.0","31.0","32.0","43.0","","","","","","","","","","1.0","16.0","25.0","3.0","15.0","8.0","Patterson ES","330.0","31.0","39.0","56.0","56.0","40.0","42.0","32.0","34.0","","","","","","","","","","","21.0","25.0","2.0","17.0","PATTERSON ELEMENTARY                              ","DCPS","5780.0","2013.0","294.0","3115021.95","392400.27","273002.29","","3780424.51","","","","","0294","PATTERSON ES","All Grades","All Students","100.0","39.0","37.0","19.0","5.0","0.24","1.9","100.0","36.0","49.0","11.0","4.0","0.15","1.83"
"295.0","Cluster 26","Capitol Hill, Lincoln Park","Payne Elementary School","305 15th St., SE, Washington, DC 20003","20003.0","Cluster 26","Payne Elementary School","26.0","305 15th St., SE, Washington, DC 20003","83800.0","417.0","236.0","0.565947242206","38.885175","-76.983647","295.0","69.0","0.115942028986","0.420289855072","0.434782608696","0.0289855072464","69.0","0.115942028986","0.478260869565","0.405797101449","0.0","","295.0","PAYNE","236.0","30.0","40.0","36.0","34.0","24.0","23.0","21.0","28.0","","","","","","","","","","1.0","18.0","5.0","1.0","8.0","6.0","Payne ES","245.0","35.0","39.0","34.0","32.0","37.0","22.0","23.0","23.0","","","","","","","","","","1.0","12.0","9.0","","11.0","PAYNE ELEMENTARY                                  ","DCPS","5790.0","2013.0","295.0","2045600.79","278994.83","114856.15","","2439451.77","","","","","0295","PAYNE ES","All Grades","All Students","65.0","16.0","29.0","19.0","1.0","0.307692307692","2.07692307692","65.0","13.0","30.0","22.0","0.0","0.338461538462","2.13846153846"
